,density,init_fire,reborn_tree,Run,Burned Out,Fine,Fire,height,width
1723,0.75,40,80,1723,2520,4688,312,100,100
1724,0.75,40,80,1724,0,7436,0,100,100
1725,0.75,40,80,1725,3005,4097,322,100,100
1726,0.75,40,80,1726,2720,4403,330,100,100
1727,0.75,40,80,1727,0,7624,0,100,100
1728,0.75,40,80,1728,0,7389,0,100,100
1729,0.75,40,80,1729,2141,5109,258,100,100
1730,0.75,40,80,1730,2532,4666,326,100,100
1731,0.75,40,80,1731,1940,5320,294,100,100
1732,0.75,40,80,1732,2631,4582,321,100,100
1733,0.75,40,80,1733,2494,4794,247,100,100
1734,0.75,40,80,1734,2368,4811,293,100,100
1735,0.75,40,80,1735,0,7465,0,100,100
1736,0.75,40,80,1736,0,7484,0,100,100
1737,0.75,40,80,1737,3443,3640,385,100,100
1738,0.75,40,80,1738,0,7475,0,100,100
1739,0.75,40,80,1739,0,7424,0,100,100
1740,0.75,40,80,1740,2218,4950,292,100,100
1741,0.75,40,80,1741,0,7472,0,100,100
1742,0.75,40,80,1742,2892,4228,367,100,100
1743,0.75,40,80,1743,2661,4524,310,100,100
1744,0.75,40,80,1744,2393,4786,291,100,100
1745,0.75,40,80,1745,2479,4798,281,100,100
1746,0.75,40,80,1746,1797,5476,263,100,100
1747,0.75,40,80,1747,2689,4404,344,100,100
1748,0.75,40,80,1748,2978,4158,338,100,100
1749,0.75,40,80,1749,0,7422,0,100,100
1750,0.75,40,80,1750,0,7503,0,100,100
1751,0.75,40,80,1751,2710,4551,313,100,100
1752,0.75,40,80,1752,2653,4525,309,100,100
1753,0.75,40,80,1753,2517,4681,298,100,100
1754,0.75,40,80,1754,2604,4563,347,100,100
1755,0.75,40,80,1755,0,7463,0,100,100
1756,0.75,40,80,1756,2427,4681,320,100,100
1757,0.75,40,80,1757,2554,4629,313,100,100
1758,0.75,40,80,1758,2412,4772,310,100,100
1759,0.75,40,80,1759,2565,4683,291,100,100
1760,0.75,40,80,1760,2677,4526,289,100,100
1761,0.75,40,80,1761,2518,4628,311,100,100
1762,0.75,40,80,1762,2688,4522,332,100,100
1763,0.75,40,80,1763,2421,4756,336,100,100
1764,0.75,40,80,1764,2972,4166,372,100,100
1765,0.75,40,80,1765,2378,4875,286,100,100
1766,0.75,40,80,1766,2781,4383,344,100,100
1767,0.75,40,80,1767,0,7498,0,100,100
1768,0.75,40,80,1768,2518,4601,338,100,100
1769,0.75,40,80,1769,1968,5234,256,100,100
1770,0.75,40,80,1770,2199,4921,335,100,100
1771,0.75,40,80,1771,2706,4594,327,100,100
1772,0.75,40,80,1772,0,7513,0,100,100
1773,0.75,40,80,1773,0,7510,0,100,100
1774,0.75,40,80,1774,2376,4894,303,100,100
1775,0.75,40,80,1775,0,7404,0,100,100
1776,0.75,40,80,1776,2920,4199,330,100,100
1777,0.75,40,80,1777,3128,3994,347,100,100
1778,0.75,40,80,1778,2492,4739,344,100,100
1779,0.75,40,80,1779,2326,4822,318,100,100
1780,0.75,40,80,1780,0,7544,0,100,100
1781,0.75,40,80,1781,0,7392,0,100,100
1782,0.75,40,80,1782,2350,4806,326,100,100
1783,0.75,40,80,1783,3328,3851,336,100,100
1784,0.75,40,80,1784,2167,5049,295,100,100
1785,0.75,40,80,1785,2700,4413,354,100,100
1786,0.75,40,80,1786,0,7525,0,100,100
1787,0.75,40,80,1787,0,7466,0,100,100
1788,0.75,40,80,1788,0,7465,0,100,100
1789,0.75,40,80,1789,0,7453,0,100,100
1790,0.75,40,80,1790,2399,4871,237,100,100
1791,0.75,40,80,1791,0,7468,0,100,100
1792,0.75,40,80,1792,3261,3869,389,100,100
1793,0.75,40,80,1793,2351,4770,293,100,100
1794,0.75,40,80,1794,1886,5322,300,100,100
1795,0.75,40,80,1795,2828,4284,358,100,100
1796,0.75,40,80,1796,2496,4653,307,100,100
1797,0.75,40,80,1797,2189,5007,288,100,100
1798,0.75,40,80,1798,2263,4944,306,100,100
1799,0.75,40,80,1799,0,7496,0,100,100
1800,0.9,10,20,1800,4659,3811,531,100,100
1801,0.9,10,20,1801,3904,4547,515,100,100
1802,0.9,10,20,1802,4426,3988,576,100,100
1803,0.9,10,20,1803,5521,2845,580,100,100
1804,0.9,10,20,1804,4941,3520,555,100,100
1805,0.9,10,20,1805,5251,3051,661,100,100
1806,0.9,10,20,1806,4850,3638,532,100,100
1807,0.9,10,20,1807,4625,3782,598,100,100
1808,0.9,10,20,1808,4513,3901,572,100,100
1809,0.9,10,20,1809,4915,3516,567,100,100
1810,0.9,10,20,1810,0,8935,0,100,100
1811,0.9,10,20,1811,5050,3354,590,100,100
1812,0.9,10,20,1812,4955,3416,556,100,100
1813,0.9,10,20,1813,4422,4021,554,100,100
1814,0.9,10,20,1814,5403,2985,622,100,100
1815,0.9,10,20,1815,4579,3836,547,100,100
1816,0.9,10,20,1816,4955,3463,592,100,100
1817,0.9,10,20,1817,4485,3971,559,100,100
1818,0.9,10,20,1818,5159,3207,626,100,100
1819,0.9,10,20,1819,4346,4100,573,100,100
1820,0.9,10,20,1820,4691,3723,536,100,100
1821,0.9,10,20,1821,5182,3244,626,100,100
1822,0.9,10,20,1822,4964,3449,634,100,100
1823,0.9,10,20,1823,3852,4663,506,100,100
1824,0.9,10,20,1824,0,8990,0,100,100
1825,0.9,10,20,1825,4095,4356,535,100,100
1826,0.9,10,20,1826,4164,4267,560,100,100
1827,0.9,10,20,1827,4573,3893,565,100,100
1828,0.9,10,20,1828,5055,3332,598,100,100
1829,0.9,10,20,1829,4373,3981,588,100,100
1830,0.9,10,20,1830,5185,3177,583,100,100
1831,0.9,10,20,1831,0,8917,0,100,100
1832,0.9,10,20,1832,4533,3930,513,100,100
1833,0.9,10,20,1833,4844,3599,587,100,100
1834,0.9,10,20,1834,4524,3961,537,100,100
1835,0.9,10,20,1835,4175,4365,515,100,100
1836,0.9,10,20,1836,4207,4206,537,100,100
1837,0.9,10,20,1837,4689,3765,531,100,100
1838,0.9,10,20,1838,5312,3190,565,100,100
1839,0.9,10,20,1839,5178,3170,676,100,100
1840,0.9,10,20,1840,0,9025,0,100,100
1841,0.9,10,20,1841,3929,4608,504,100,100
1842,0.9,10,20,1842,4987,3407,570,100,100
1843,0.9,10,20,1843,4845,3619,601,100,100
1844,0.9,10,20,1844,4172,4267,510,100,100
1845,0.9,10,20,1845,4305,4099,536,100,100
1846,0.9,10,20,1846,4934,3529,556,100,100
1847,0.9,10,20,1847,5412,3004,627,100,100
1848,0.9,10,20,1848,4800,3629,544,100,100
1849,0.9,10,20,1849,6319,2198,535,100,100
1850,0.9,10,20,1850,0,9018,0,100,100
1851,0.9,10,20,1851,4659,3691,596,100,100
1852,0.9,10,20,1852,4765,3625,614,100,100
1853,0.9,10,20,1853,4838,3573,558,100,100
1854,0.9,10,20,1854,4872,3552,624,100,100
1855,0.9,10,20,1855,5574,2825,605,100,100
1856,0.9,10,20,1856,4399,4044,546,100,100
1857,0.9,10,20,1857,4655,3762,577,100,100
1858,0.9,10,20,1858,5163,3242,602,100,100
1859,0.9,10,20,1859,3815,4596,544,100,100
1860,0.9,10,20,1860,4805,3584,566,100,100
1861,0.9,10,20,1861,4752,3623,608,100,100
1862,0.9,10,20,1862,0,8992,0,100,100
1863,0.9,10,20,1863,5536,2839,625,100,100
1864,0.9,10,20,1864,4332,4184,526,100,100
1865,0.9,10,20,1865,4819,3675,547,100,100
1866,0.9,10,20,1866,0,9019,0,100,100
1867,0.9,10,20,1867,5605,2851,576,100,100
1868,0.9,10,20,1868,4659,3790,596,100,100
1869,0.9,10,20,1869,4603,3764,591,100,100
1870,0.9,10,20,1870,5720,2679,611,100,100
1871,0.9,10,20,1871,0,9014,0,100,100
1872,0.9,10,20,1872,4930,3448,578,100,100
1873,0.9,10,20,1873,4711,3684,606,100,100
1874,0.9,10,20,1874,4188,4274,539,100,100
1875,0.9,10,20,1875,4862,3582,520,100,100
1876,0.9,10,20,1876,4638,3765,553,100,100
1877,0.9,10,20,1877,4316,4124,572,100,100
1878,0.9,10,20,1878,4637,3710,612,100,100
1879,0.9,10,20,1879,5403,3076,562,100,100
1880,0.9,10,20,1880,5437,3052,550,100,100
1881,0.9,10,20,1881,4572,3856,554,100,100
1882,0.9,10,20,1882,0,8979,0,100,100
1883,0.9,10,20,1883,0,8970,0,100,100
1884,0.9,10,20,1884,0,9002,0,100,100
1885,0.9,10,20,1885,4578,3903,553,100,100
1886,0.9,10,20,1886,4528,3929,531,100,100
1887,0.9,10,20,1887,4744,3679,578,100,100
1888,0.9,10,20,1888,5240,3183,615,100,100
1889,0.9,10,20,1889,4207,4191,552,100,100
1890,0.9,10,20,1890,0,8963,0,100,100
1891,0.9,10,20,1891,4518,3993,554,100,100
1892,0.9,10,20,1892,5265,3181,583,100,100
1893,0.9,10,20,1893,4561,3889,518,100,100
1894,0.9,10,20,1894,4397,4037,570,100,100
1895,0.9,10,20,1895,0,9002,0,100,100
1896,0.9,10,20,1896,4799,3624,569,100,100
1897,0.9,10,20,1897,5138,3249,623,100,100
1898,0.9,10,20,1898,5032,3330,611,100,100
1899,0.9,10,20,1899,5256,3156,574,100,100
1900,0.9,10,50,1900,4660,3812,532,100,100
1901,0.9,10,50,1901,4400,4047,591,100,100
1902,0.9,10,50,1902,4435,4030,555,100,100
1903,0.9,10,50,1903,4423,4016,571,100,100
1904,0.9,10,50,1904,4345,4062,599,100,100
1905,0.9,10,50,1905,5664,2772,587,100,100
1906,0.9,10,50,1906,4026,4448,563,100,100
1907,0.9,10,50,1907,4763,3661,584,100,100
1908,0.9,10,50,1908,0,8986,0,100,100
1909,0.9,10,50,1909,4216,4235,512,100,100
1910,0.9,10,50,1910,4080,4337,545,100,100
1911,0.9,10,50,1911,4460,3968,581,100,100
1912,0.9,10,50,1912,4152,4333,526,100,100
1913,0.9,10,50,1913,4500,4001,581,100,100
1914,0.9,10,50,1914,0,8942,0,100,100
1915,0.9,10,50,1915,5222,3163,661,100,100
1916,0.9,10,50,1916,3764,4729,493,100,100
1917,0.9,10,50,1917,4727,3703,582,100,100
1918,0.9,10,50,1918,4219,4295,509,100,100
1919,0.9,10,50,1919,4232,4210,536,100,100
1920,0.9,10,50,1920,4692,3770,584,100,100
1921,0.9,10,50,1921,3901,4577,505,100,100
1922,0.9,10,50,1922,0,9018,0,100,100
1923,0.9,10,50,1923,0,9030,0,100,100
1924,0.9,10,50,1924,4701,3732,557,100,100
1925,0.9,10,50,1925,3971,4480,556,100,100
1926,0.9,10,50,1926,4766,3639,580,100,100
1927,0.9,10,50,1927,3992,4472,550,100,100
1928,0.9,10,50,1928,5256,3128,634,100,100
1929,0.9,10,50,1929,0,9024,0,100,100
1930,0.9,10,50,1930,5245,3163,608,100,100
1931,0.9,10,50,1931,4594,3820,584,100,100
1932,0.9,10,50,1932,5023,3372,578,100,100
1933,0.9,10,50,1933,5413,2934,630,100,100
1934,0.9,10,50,1934,5029,3393,601,100,100
1935,0.9,10,50,1935,4910,3491,585,100,100
1936,0.9,10,50,1936,4181,4297,550,100,100
1937,0.9,10,50,1937,5705,2703,630,100,100
1938,0.9,10,50,1938,4968,3504,551,100,100
1939,0.9,10,50,1939,3810,4688,505,100,100
1940,0.9,10,50,1940,4647,3739,564,100,100
1941,0.9,10,50,1941,4584,3855,604,100,100
1942,0.9,10,50,1942,4560,3910,555,100,100
1943,0.9,10,50,1943,5138,3290,558,100,100
1944,0.9,10,50,1944,5021,3285,641,100,100
1945,0.9,10,50,1945,5590,2809,626,100,100
1946,0.9,10,50,1946,5524,2875,623,100,100
1947,0.9,10,50,1947,4648,3759,568,100,100
1948,0.9,10,50,1948,0,8967,0,100,100
1949,0.9,10,50,1949,4278,4080,605,100,100
1950,0.9,10,50,1950,5045,3334,594,100,100
1951,0.9,10,50,1951,4628,3824,547,100,100
1952,0.9,10,50,1952,4375,4040,603,100,100
1953,0.9,10,50,1953,4899,3476,611,100,100
1954,0.9,10,50,1954,5912,2433,641,100,100
1955,0.9,10,50,1955,4826,3577,591,100,100
1956,0.9,10,50,1956,4160,4369,500,100,100
1957,0.9,10,50,1957,4967,3432,608,100,100
1958,0.9,10,50,1958,4185,4293,501,100,100
1959,0.9,10,50,1959,4967,3422,607,100,100
1960,0.9,10,50,1960,4831,3554,631,100,100
1961,0.9,10,50,1961,4644,3778,601,100,100
1962,0.9,10,50,1962,4800,3577,599,100,100
1963,0.9,10,50,1963,0,8963,0,100,100
1964,0.9,10,50,1964,4983,3484,566,100,100
1965,0.9,10,50,1965,4431,3959,575,100,100
1966,0.9,10,50,1966,4949,3426,631,100,100
1967,0.9,10,50,1967,4617,3800,626,100,100
1968,0.9,10,50,1968,4649,3752,591,100,100
1969,0.9,10,50,1969,4913,3573,539,100,100
1970,0.9,10,50,1970,4941,3435,613,100,100
1971,0.9,10,50,1971,5395,3068,559,100,100
1972,0.9,10,50,1972,4098,4355,538,100,100
1973,0.9,10,50,1973,4448,3966,611,100,100
1974,0.9,10,50,1974,4580,3888,557,100,100
1975,0.9,10,50,1975,5178,3306,554,100,100
1976,0.9,10,50,1976,4769,3698,556,100,100
1977,0.9,10,50,1977,5421,3011,611,100,100
1978,0.9,10,50,1978,5171,3238,595,100,100
1979,0.9,10,50,1979,4447,3995,553,100,100
1980,0.9,10,50,1980,3729,4769,504,100,100
1981,0.9,10,50,1981,4608,3788,622,100,100
1982,0.9,10,50,1982,4421,4013,565,100,100
1983,0.9,10,50,1983,0,9010,0,100,100
1984,0.9,10,50,1984,5555,2849,601,100,100
1985,0.9,10,50,1985,4051,4359,560,100,100
1986,0.9,10,50,1986,5156,3210,607,100,100
1987,0.9,10,50,1987,5169,3236,567,100,100
1988,0.9,10,50,1988,4784,3652,576,100,100
1989,0.9,10,50,1989,4741,3687,525,100,100
1990,0.9,10,50,1990,4794,3631,627,100,100
1991,0.9,10,50,1991,5026,3443,513,100,100
1992,0.9,10,50,1992,5669,2692,632,100,100
1993,0.9,10,50,1993,5375,3024,606,100,100
1994,0.9,10,50,1994,4582,3846,562,100,100
1995,0.9,10,50,1995,4902,3448,581,100,100
1996,0.9,10,50,1996,4500,3968,562,100,100
1997,0.9,10,50,1997,4578,3923,569,100,100
1998,0.9,10,50,1998,4800,3574,616,100,100
1999,0.9,10,50,1999,0,9004,0,100,100
2000,0.9,10,80,2000,4681,3686,581,100,100
2001,0.9,10,80,2001,4112,4330,549,100,100
2002,0.9,10,80,2002,4835,3564,577,100,100
2003,0.9,10,80,2003,4441,4045,524,100,100
2004,0.9,10,80,2004,4765,3708,563,100,100
2005,0.9,10,80,2005,4234,4214,541,100,100
2006,0.9,10,80,2006,4708,3733,526,100,100
2007,0.9,10,80,2007,4440,4033,521,100,100
2008,0.9,10,80,2008,5274,3079,634,100,100
2009,0.9,10,80,2009,4531,3848,615,100,100
2010,0.9,10,80,2010,4230,4234,583,100,100
2011,0.9,10,80,2011,3877,4606,525,100,100
2012,0.9,10,80,2012,4632,3773,611,100,100
2013,0.9,10,80,2013,5270,3137,583,100,100
2014,0.9,10,80,2014,0,9017,0,100,100
2015,0.9,10,80,2015,4356,4089,529,100,100
2016,0.9,10,80,2016,5398,3112,520,100,100
2017,0.9,10,80,2017,4976,3412,648,100,100
2018,0.9,10,80,2018,4453,4062,547,100,100
2019,0.9,10,80,2019,4828,3669,560,100,100
2020,0.9,10,80,2020,5967,2454,585,100,100
2021,0.9,10,80,2021,4385,4091,525,100,100
2022,0.9,10,80,2022,5120,3309,574,100,100
2023,0.9,10,80,2023,4015,4447,527,100,100
2024,0.9,10,80,2024,5664,2736,602,100,100
2025,0.9,10,80,2025,4971,3405,628,100,100
2026,0.9,10,80,2026,4775,3637,556,100,100
2027,0.9,10,80,2027,0,8977,0,100,100
2028,0.9,10,80,2028,4123,4397,483,100,100
2029,0.9,10,80,2029,4129,4362,523,100,100
2030,0.9,10,80,2030,4664,3760,595,100,100
2031,0.9,10,80,2031,5079,3367,551,100,100
2032,0.9,10,80,2032,4080,4386,539,100,100
2033,0.9,10,80,2033,4808,3638,610,100,100
2034,0.9,10,80,2034,5376,3059,575,100,100
2035,0.9,10,80,2035,3641,4887,451,100,100
2036,0.9,10,80,2036,4517,4010,526,100,100
2037,0.9,10,80,2037,4943,3407,652,100,100
2038,0.9,10,80,2038,4326,4203,537,100,100
2039,0.9,10,80,2039,5470,2903,631,100,100
2040,0.9,10,80,2040,4545,3968,504,100,100
2041,0.9,10,80,2041,0,8995,0,100,100
2042,0.9,10,80,2042,4941,3495,587,100,100
2043,0.9,10,80,2043,4322,4070,604,100,100
2044,0.9,10,80,2044,0,8995,0,100,100
2045,0.9,10,80,2045,4689,3780,517,100,100
2046,0.9,10,80,2046,4925,3493,603,100,100
2047,0.9,10,80,2047,4205,4214,544,100,100
2048,0.9,10,80,2048,5272,3092,622,100,100
2049,0.9,10,80,2049,4352,4103,568,100,100
2050,0.9,10,80,2050,4862,3598,556,100,100
2051,0.9,10,80,2051,4443,4023,541,100,100
2052,0.9,10,80,2052,4035,4404,562,100,100
2053,0.9,10,80,2053,4771,3601,578,100,100
2054,0.9,10,80,2054,5181,3174,650,100,100
2055,0.9,10,80,2055,5412,2987,639,100,100
2056,0.9,10,80,2056,4515,3886,573,100,100
2057,0.9,10,80,2057,4429,4014,536,100,100
2058,0.9,10,80,2058,5261,3219,545,100,100
2059,0.9,10,80,2059,0,9015,0,100,100
2060,0.9,10,80,2060,5217,3148,585,100,100
2061,0.9,10,80,2061,4639,3844,558,100,100
2062,0.9,10,80,2062,5025,3428,566,100,100
2063,0.9,10,80,2063,5361,3021,644,100,100
2064,0.9,10,80,2064,4238,4200,591,100,100
2065,0.9,10,80,2065,4500,3894,584,100,100
2066,0.9,10,80,2066,5393,3008,625,100,100
2067,0.9,10,80,2067,4193,4175,562,100,100
2068,0.9,10,80,2068,4313,4130,514,100,100
2069,0.9,10,80,2069,0,8999,0,100,100
2070,0.9,10,80,2070,4767,3673,557,100,100
2071,0.9,10,80,2071,5356,3060,598,100,100
2072,0.9,10,80,2072,4647,3795,541,100,100
2073,0.9,10,80,2073,5636,2798,599,100,100
2074,0.9,10,80,2074,4776,3633,565,100,100
2075,0.9,10,80,2075,4171,4335,542,100,100
2076,0.9,10,80,2076,4656,3746,539,100,100
2077,0.9,10,80,2077,5733,2660,604,100,100
2078,0.9,10,80,2078,4426,4009,525,100,100
2079,0.9,10,80,2079,5043,3395,602,100,100
2080,0.9,10,80,2080,4211,4305,508,100,100
2081,0.9,10,80,2081,5736,2704,570,100,100
2082,0.9,10,80,2082,5711,2740,581,100,100
2083,0.9,10,80,2083,5019,3450,572,100,100
2084,0.9,10,80,2084,4359,4080,563,100,100
2085,0.9,10,80,2085,4568,3849,575,100,100
2086,0.9,10,80,2086,4502,3973,568,100,100
2087,0.9,10,80,2087,5179,3192,597,100,100
2088,0.9,10,80,2088,4911,3510,570,100,100
2089,0.9,10,80,2089,3948,4492,523,100,100
2090,0.9,10,80,2090,4318,4119,566,100,100
2091,0.9,10,80,2091,4267,4189,569,100,100
2092,0.9,10,80,2092,5096,3311,595,100,100
2093,0.9,10,80,2093,4593,3837,549,100,100
2094,0.9,10,80,2094,5211,3241,603,100,100
2095,0.9,10,80,2095,5181,3152,617,100,100
2096,0.9,10,80,2096,4454,3997,563,100,100
2097,0.9,10,80,2097,0,8985,0,100,100
2098,0.9,10,80,2098,4570,3924,555,100,100
2099,0.9,10,80,2099,4094,4298,581,100,100
2100,0.9,20,20,2100,4629,3763,576,100,100
2101,0.9,20,20,2101,4529,3943,573,100,100
2102,0.9,20,20,2102,4862,3580,555,100,100
2103,0.9,20,20,2103,4981,3399,589,100,100
2104,0.9,20,20,2104,0,8989,0,100,100
2105,0.9,20,20,2105,4351,4045,563,100,100
2106,0.9,20,20,2106,5122,3268,622,100,100
2107,0.9,20,20,2107,4018,4489,532,100,100
2108,0.9,20,20,2108,5112,3285,611,100,100
2109,0.9,20,20,2109,4780,3667,576,100,100
2110,0.9,20,20,2110,4241,4254,499,100,100
2111,0.9,20,20,2111,5175,3227,643,100,100
2112,0.9,20,20,2112,5151,3365,560,100,100
2113,0.9,20,20,2113,4813,3633,565,100,100
2114,0.9,20,20,2114,5577,2894,571,100,100
2115,0.9,20,20,2115,4752,3692,553,100,100
2116,0.9,20,20,2116,0,9035,0,100,100
2117,0.9,20,20,2117,4393,4076,566,100,100
2118,0.9,20,20,2118,4461,3946,597,100,100
2119,0.9,20,20,2119,5795,2621,585,100,100
2120,0.9,20,20,2120,5605,2838,585,100,100
2121,0.9,20,20,2121,5323,2987,677,100,100
2122,0.9,20,20,2122,5156,3285,548,100,100
2123,0.9,20,20,2123,5228,3136,640,100,100
2124,0.9,20,20,2124,4496,4051,483,100,100
2125,0.9,20,20,2125,4579,3846,588,100,100
2126,0.9,20,20,2126,4547,3871,596,100,100
2127,0.9,20,20,2127,5000,3387,594,100,100
2128,0.9,20,20,2128,4354,4081,575,100,100
2129,0.9,20,20,2129,0,9025,0,100,100
2130,0.9,20,20,2130,4807,3597,596,100,100
2131,0.9,20,20,2131,5409,3070,589,100,100
2132,0.9,20,20,2132,5004,3466,569,100,100
2133,0.9,20,20,2133,4742,3675,596,100,100
2134,0.9,20,20,2134,3831,4716,500,100,100
2135,0.9,20,20,2135,5003,3398,611,100,100
2136,0.9,20,20,2136,4595,3846,529,100,100
2137,0.9,20,20,2137,4552,3831,582,100,100
2138,0.9,20,20,2138,4629,3794,540,100,100
2139,0.9,20,20,2139,5834,2549,610,100,100
2140,0.9,20,20,2140,4043,4385,527,100,100
2141,0.9,20,20,2141,3537,4944,509,100,100
2142,0.9,20,20,2142,4660,3749,600,100,100
2143,0.9,20,20,2143,5182,3304,562,100,100
2144,0.9,20,20,2144,0,8999,0,100,100
2145,0.9,20,20,2145,4154,4342,561,100,100
2146,0.9,20,20,2146,4392,4062,508,100,100
2147,0.9,20,20,2147,5220,3176,563,100,100
2148,0.9,20,20,2148,4901,3493,570,100,100
2149,0.9,20,20,2149,5330,3024,643,100,100
2150,0.9,20,20,2150,4682,3751,592,100,100
2151,0.9,20,20,2151,5212,3172,579,100,100
2152,0.9,20,20,2152,0,8996,0,100,100
2153,0.9,20,20,2153,4428,4024,505,100,100
2154,0.9,20,20,2154,4373,4140,508,100,100
2155,0.9,20,20,2155,4252,4183,545,100,100
2156,0.9,20,20,2156,5146,3282,639,100,100
2157,0.9,20,20,2157,4677,3758,561,100,100
2158,0.9,20,20,2158,5258,3126,626,100,100
2159,0.9,20,20,2159,4837,3615,552,100,100
2160,0.9,20,20,2160,4011,4468,525,100,100
2161,0.9,20,20,2161,4502,3921,591,100,100
2162,0.9,20,20,2162,4934,3460,578,100,100
2163,0.9,20,20,2163,5637,2714,636,100,100
2164,0.9,20,20,2164,4193,4313,500,100,100
2165,0.9,20,20,2165,3674,4744,564,100,100
2166,0.9,20,20,2166,3971,4476,511,100,100
2167,0.9,20,20,2167,0,9027,0,100,100
2168,0.9,20,20,2168,4373,4044,583,100,100
2169,0.9,20,20,2169,4711,3732,606,100,100
2170,0.9,20,20,2170,0,9036,0,100,100
2171,0.9,20,20,2171,4320,4066,538,100,100
2172,0.9,20,20,2172,4054,4485,494,100,100
2173,0.9,20,20,2173,5172,3234,629,100,100
2174,0.9,20,20,2174,4828,3549,598,100,100
2175,0.9,20,20,2175,5047,3420,557,100,100
2176,0.9,20,20,2176,5083,3321,566,100,100
2177,0.9,20,20,2177,4878,3543,589,100,100
2178,0.9,20,20,2178,0,8986,0,100,100
2179,0.9,20,20,2179,4265,4143,578,100,100
2180,0.9,20,20,2180,4602,3778,584,100,100
2181,0.9,20,20,2181,4922,3458,589,100,100
2182,0.9,20,20,2182,4896,3492,588,100,100
2183,0.9,20,20,2183,4497,3992,543,100,100
2184,0.9,20,20,2184,5086,3287,609,100,100
2185,0.9,20,20,2185,4782,3638,579,100,100
2186,0.9,20,20,2186,4986,3424,602,100,100
2187,0.9,20,20,2187,4721,3699,612,100,100
2188,0.9,20,20,2188,3884,4611,532,100,100
2189,0.9,20,20,2189,4373,4149,509,100,100
2190,0.9,20,20,2190,4209,4284,583,100,100
2191,0.9,20,20,2191,4336,4134,533,100,100
2192,0.9,20,20,2192,0,9004,0,100,100
2193,0.9,20,20,2193,5190,3223,598,100,100
2194,0.9,20,20,2194,4937,3388,660,100,100
2195,0.9,20,20,2195,4992,3452,574,100,100
2196,0.9,20,20,2196,4299,4181,499,100,100
2197,0.9,20,20,2197,4851,3613,550,100,100
2198,0.9,20,20,2198,4821,3588,607,100,100
2199,0.9,20,20,2199,3477,5044,496,100,100
2200,0.9,20,50,2200,5105,3311,589,100,100
2201,0.9,20,50,2201,4389,4097,505,100,100
2202,0.9,20,50,2202,6014,2431,521,100,100
2203,0.9,20,50,2203,4379,4114,547,100,100
2204,0.9,20,50,2204,4902,3517,550,100,100
2205,0.9,20,50,2205,4604,3775,621,100,100
2206,0.9,20,50,2206,4928,3502,597,100,100
2207,0.9,20,50,2207,4380,4085,606,100,100
2208,0.9,20,50,2208,5127,3312,551,100,100
2209,0.9,20,50,2209,5443,2882,656,100,100
2210,0.9,20,50,2210,4736,3754,520,100,100
2211,0.9,20,50,2211,5065,3356,547,100,100
2212,0.9,20,50,2212,5739,2562,689,100,100
2213,0.9,20,50,2213,5409,3005,612,100,100
2214,0.9,20,50,2214,4807,3576,615,100,100
2215,0.9,20,50,2215,5157,3152,656,100,100
2216,0.9,20,50,2216,4906,3583,569,100,100
2217,0.9,20,50,2217,5922,2451,628,100,100
2218,0.9,20,50,2218,0,8984,0,100,100
2219,0.9,20,50,2219,0,8979,0,100,100
2220,0.9,20,50,2220,0,8969,0,100,100
2221,0.9,20,50,2221,0,8996,0,100,100
2222,0.9,20,50,2222,3745,4699,531,100,100
2223,0.9,20,50,2223,3975,4483,532,100,100
2224,0.9,20,50,2224,4659,3771,556,100,100
2225,0.9,20,50,2225,5169,3234,629,100,100
2226,0.9,20,50,2226,5614,2740,657,100,100
2227,0.9,20,50,2227,4803,3705,549,100,100
2228,0.9,20,50,2228,5066,3328,545,100,100
2229,0.9,20,50,2229,4929,3474,567,100,100
2230,0.9,20,50,2230,4917,3521,578,100,100
2231,0.9,20,50,2231,4825,3615,594,100,100
2232,0.9,20,50,2232,4360,4129,555,100,100
2233,0.9,20,50,2233,4700,3755,585,100,100
2234,0.9,20,50,2234,5537,2796,657,100,100
2235,0.9,20,50,2235,3509,4960,511,100,100
2236,0.9,20,50,2236,4514,3943,569,100,100
2237,0.9,20,50,2237,4585,3865,551,100,100
2238,0.9,20,50,2238,5071,3355,542,100,100
2239,0.9,20,50,2239,4505,3902,587,100,100
2240,0.9,20,50,2240,4542,3899,585,100,100
2241,0.9,20,50,2241,4342,4127,544,100,100
2242,0.9,20,50,2242,5441,3001,574,100,100
2243,0.9,20,50,2243,4404,4022,578,100,100
2244,0.9,20,50,2244,4622,3817,552,100,100
2245,0.9,20,50,2245,4780,3612,605,100,100
2246,0.9,20,50,2246,5098,3339,595,100,100
2247,0.9,20,50,2247,4221,4203,600,100,100
2248,0.9,20,50,2248,4713,3740,543,100,100
2249,0.9,20,50,2249,5397,3060,579,100,100
2250,0.9,20,50,2250,0,9010,0,100,100
2251,0.9,20,50,2251,4794,3576,592,100,100
2252,0.9,20,50,2252,4280,4166,611,100,100
2253,0.9,20,50,2253,4471,4052,500,100,100
2254,0.9,20,50,2254,0,8991,0,100,100
2255,0.9,20,50,2255,4545,3925,559,100,100
2256,0.9,20,50,2256,4439,4045,544,100,100
2257,0.9,20,50,2257,5588,2895,528,100,100
2258,0.9,20,50,2258,5188,3297,553,100,100
2259,0.9,20,50,2259,4479,3969,552,100,100
2260,0.9,20,50,2260,3623,4893,474,100,100
2261,0.9,20,50,2261,4216,4169,579,100,100
